
0.3273604230,0.451794000000000306460634647010,0.328974000000000044163783741169, 0.004917788199999999394773642081 
0.1987642604,0.190181999999999851169718567689,0.200759999999999855235799373077, 0.000667293800000000390630627845 
0.1335500950,0.036209999999999992192911690836,0.134901999999999938628647555561, 0.002106744999999999277962015043 
0.0931039504,0.005788000000000003211764187938,0.093534000000000019903190207060, 0.000201732799999999607831052684 
0.0662418306,0.000924000000000001100834701173,0.066159999999999968833819252723, 0.000015791200000000009000039256 
0.0477554619,0.000205999999999999911480530468,0.047225999999999997147615005133, 0.000003168199999999998736643653 
0.0347511221,0.000126000000000000026909030559,0.035234000000000015306866885112, 0.000001296200000000002090902364 
0.0254657221,0.000000000000000000000000000000,0.025692000000000006498801496946, 0.000000000000000000000000000000 
0.0187636948,0.000000000000000000000000000000,0.018996000000000012875034371973, 0.000000000000000000000000000000 
0.0138864848,0.000000000000000000000000000000,0.014082000000000007705613924713, 0.000000000000000000000000000000 
0.0103143310,0.000000000000000000000000000000,0.010523999999999993429367073361, 0.000000000000000000000000000000 
0.0076844275,0.000000000000000000000000000000,0.008009999999999999759081603656, 0.000000000000000000000000000000 
0.0057399531,0.000000000000000000000000000000,0.006191999999999999587663168654, 0.000000000000000000000000000000 
0.0042971188,0.000000000000000000000000000000,0.004772000000000000199951166735, 0.000000000000000000000000000000 
0.0032232546,0.000000000000000000000000000000,0.003394000000000001616290434825, 0.000000000000000000000000000000 
0.0024219146,0.000000000000000000000000000000,0.002627999999999999260202887541, 0.000000000000000000000000000000 
0.0018225781,0.000000000000000000000000000000,0.001909999999999998070848716836, 0.000000000000000000000000000000 
0.0013734294,0.000000000000000000000000000000,0.001472000000000000868513594376, 0.000000000000000000000000000000 
0.0010362389,0.000000000000000000000000000000,0.001195999999999998930286237986, 0.000000000000000000000000000000 
0.0007827011,0.000000000000000000000000000000,0.000840000000000000576934333640, 0.000000000000000000000000000000 
